doi	section	n_itc	study_number	questions	answer
10.1016/j.clgc.2020.07.006	general_information	NA	NA	methodologist_yn	Yes
10.1016/j.clgc.2020.07.006	general_information	NA	NA	funding_source	Pharmaceutical Industry
10.1016/j.clgc.2020.07.006	general_information	NA	NA	pharmaceutical_ties_yn	Yes
10.1016/j.clgc.2020.07.006	general_information	NA	NA	systematic_review_yn	No
10.1016/j.clgc.2020.07.006	methodology	1	NA	outcome_name	overall survival
10.1016/j.clgc.2020.07.006	methodology	1	NA	outcome_short_name	Overall Survival
10.1016/j.clgc.2020.07.006	methodology	1	NA	outcome_variable_type	Time-to-event
10.1016/j.clgc.2020.07.006	methodology	1	NA	treatment_name_ipd	pembrolizumab
10.1016/j.clgc.2020.07.006	methodology	1	NA	studies_number_ipd	1
10.1016/j.clgc.2020.07.006	methodology	1	NA	treatment_name_nonipd	carboplatin + gemcitabine
10.1016/j.clgc.2020.07.006	methodology	1	NA	studies_number_nonipd	2;3;4;5
10.1016/j.clgc.2020.07.006	methodology	1	NA	paic_type	STC
10.1016/j.clgc.2020.07.006	methodology	1	NA	anchored_yn	No
10.1016/j.clgc.2020.07.006	methodology	1	NA	paic_form	Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)
10.1016/j.clgc.2020.07.006	methodology	1	NA	primary_outcome_yn	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1016/j.clgc.2020.07.006	methodology	1	NA	variables_selection_justification	Nothing mentioned, not reported
10.1016/j.clgc.2020.07.006	methodology	1	NA	pf_yn	No discussion (in the main text) of the status of prognostic factors of the variables
10.1016/j.clgc.2020.07.006	methodology	1	NA	tem_yn	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1016/j.clgc.2020.07.006	methodology	1	NA	adjustment_model_details_yn	No
10.1016/j.clgc.2020.07.006	methodology	1	NA	scale_choice_yn	No
10.1016/j.clgc.2020.07.006	results	1	NA	contrast_effect_type	HR
10.1016/j.clgc.2020.07.006	results	1	NA	direction_benefit	inferior
10.1016/j.clgc.2020.07.006	results	1	NA	ss_ttt_nonipd	NA
10.1016/j.clgc.2020.07.006	results	1	NA	ss_ttt_ipd	NA
10.1016/j.clgc.2020.07.006	results	1	NA	ss_adjusted_ttt_ipd	NA
10.1016/j.clgc.2020.07.006	results	1	NA	weights_yn	NA
10.1016/j.clgc.2020.07.006	results	1	NA	covariates_yn	No
10.1016/j.clgc.2020.07.006	results	1	NA	covariates_n	NA
10.1016/j.clgc.2020.07.006	results	1	NA	covariates_names	NA
10.1016/j.clgc.2020.07.006	results	1	NA	contrast_effect_direction	Denominator if ratio, or rightside if difference
10.1016/j.clgc.2020.07.006	results	1	NA	contrast_effect_unadjusted_value	NA
10.1016/j.clgc.2020.07.006	results	1	NA	contrast_effect_unadjusted_pvalci	NA
10.1016/j.clgc.2020.07.006	results	1	NA	contrast_effect_adjusted_value	2.34
10.1016/j.clgc.2020.07.006	results	1	NA	contrast_effect_adjusted_pvalci	[1.92;2.85]
10.1016/j.clgc.2020.07.006	results	1	NA	adjustment_geographical	NA
10.1016/j.clgc.2020.07.006	results	1	NA	ss_total_ipd	NA
10.1016/j.clgc.2020.07.006	results	1	NA	ss_adjusted_total_ipd	NA
10.1016/j.clgc.2020.07.006	results	1	NA	ss_total_nonipd	NA
10.1016/j.clgc.2020.07.006	results	1	NA	ss_anchor_nonipd	NA
10.1016/j.clgc.2020.07.006	results	1	NA	ss_anchor_ipd	NA
10.1016/j.clgc.2020.07.006	results	1	NA	ss_adjusted_anchor_ipd	NA
10.1016/j.clgc.2020.07.006	results	1	NA	effect_cutoff	1
10.1016/j.clgc.2020.07.006	results	1	NA	adjusted_lb_ci	1.92
10.1016/j.clgc.2020.07.006	results	1	NA	adjusted_ub_ci	2.85
10.1016/j.clgc.2020.07.006	results	1	NA	adjusted_significant	TRUE
10.1016/j.clgc.2020.07.006	study_information	NA	1	ipd_yn	Yes
10.1016/j.clgc.2020.07.006	study_information	NA	1	ct_yn	Yes
10.1016/j.clgc.2020.07.006	study_information	NA	1	nct	NCT02335424
10.1016/j.clgc.2020.07.006	study_information	NA	1	country_study	international
10.1016/j.clgc.2020.07.006	study_information	NA	1	ct_phase	2
10.1016/j.clgc.2020.07.006	study_information	NA	1	ct_arms	1
10.1016/j.clgc.2020.07.006	study_information	NA	2	ipd_yn	No
10.1016/j.clgc.2020.07.006	study_information	NA	2	ct_yn	Yes
10.1016/j.clgc.2020.07.006	study_information	NA	2	data_source_name	bamias et al. (2007)
10.1016/j.clgc.2020.07.006	study_information	NA	2	country_study	unknown
10.1016/j.clgc.2020.07.006	study_information	NA	2	ct_arms	1
10.1016/j.clgc.2020.07.006	study_information	NA	3	ipd_yn	No
10.1016/j.clgc.2020.07.006	study_information	NA	3	ct_yn	No
10.1016/j.clgc.2020.07.006	study_information	NA	3	data_source_name	carles et al. (2000)
10.1016/j.clgc.2020.07.006	study_information	NA	3	country_study	spain
10.1016/j.clgc.2020.07.006	study_information	NA	4	ipd_yn	No
10.1016/j.clgc.2020.07.006	study_information	NA	4	ct_yn	Yes
10.1016/j.clgc.2020.07.006	study_information	NA	4	nct	NCT00014274
10.1016/j.clgc.2020.07.006	study_information	NA	4	country_study	international
10.1016/j.clgc.2020.07.006	study_information	NA	4	ct_phase	2, 3
10.1016/j.clgc.2020.07.006	study_information	NA	4	ct_arms	2 or more
10.1016/j.clgc.2020.07.006	study_information	NA	5	ipd_yn	No
10.1016/j.clgc.2020.07.006	study_information	NA	5	ct_yn	Yes
10.1016/j.clgc.2020.07.006	study_information	NA	5	data_source_name	linardou et al. (2004)
10.1016/j.clgc.2020.07.006	study_information	NA	5	country_study	greece
10.1016/j.clgc.2020.07.006	study_information	NA	5	ct_phase	2
10.1016/j.clgc.2020.07.006	study_information	NA	5	ct_arms	1
10.1016/j.clinthera.2015.09.013	general_information	NA	NA	condition_name	metastatic advanced renal cell carcinoma
10.1016/j.clinthera.2015.09.013	general_information	NA	NA	country_first_author	usa
10.1016/j.clinthera.2015.09.013	general_information	NA	NA	country_last_author	usa
10.1016/j.clinthera.2015.09.013	general_information	NA	NA	positions	Academic, Pharmaceutical Industry, Private Data Analysis Company
10.1016/j.clinthera.2015.09.013	general_information	NA	NA	methodologist_yn	Yes
10.1016/j.clinthera.2015.09.013	general_information	NA	NA	funding_source	Pharmaceutical Industry
10.1016/j.clinthera.2015.09.013	general_information	NA	NA	pharmaceutical_ties_yn	Yes
10.1016/j.clinthera.2015.09.013	general_information	NA	NA	systematic_review_yn	No
10.1016/j.clinthera.2015.09.013	methodology	1	NA	outcome_name	progression-free survival
10.1016/j.clinthera.2015.09.013	methodology	1	NA	outcome_short_name	Progression-free Survival
10.1016/j.clinthera.2015.09.013	methodology	1	NA	outcome_variable_type	Time-to-event
10.1016/j.clinthera.2015.09.013	methodology	1	NA	treatment_name_ipd	everolimus
10.1016/j.clinthera.2015.09.013	methodology	1	NA	studies_number_ipd	1
10.1016/j.clinthera.2015.09.013	methodology	1	NA	treatment_name_nonipd	axitinib
10.1016/j.clinthera.2015.09.013	methodology	1	NA	studies_number_nonipd	2
10.1016/j.clinthera.2015.09.013	methodology	1	NA	paic_type	MAIC
10.1016/j.clinthera.2015.09.013	methodology	1	NA	anchored_yn	No
10.1016/j.clinthera.2015.09.013	methodology	1	NA	paic_form	Simple (ie treatments effects extracted from two studies)
10.1016/j.clinthera.2015.09.013	methodology	1	NA	primary_outcome_yn	Yes
10.1016/j.clinthera.2015.09.013	methodology	1	NA	variables_selection_justification	Status of prognostic factor/treatment effect modified assessed in the IPD dataset
10.1016/j.clinthera.2015.09.013	methodology	1	NA	pf_yn	Yes
10.1016/j.clinthera.2015.09.013	methodology	1	NA	tem_yn	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1016/j.clinthera.2015.09.013	methodology	1	NA	adjustment_model_details_yn	Yes
10.1016/j.clinthera.2015.09.013	methodology	1	NA	scale_choice_yn	No
10.1016/j.clinthera.2015.09.013	results	1	NA	contrast_effect_type	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	direction_benefit	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	ss_ttt_nonipd	194
10.1016/j.clinthera.2015.09.013	results	1	NA	ss_ttt_ipd	43
10.1016/j.clinthera.2015.09.013	results	1	NA	ss_adjusted_ttt_ipd	43
10.1016/j.clinthera.2015.09.013	results	1	NA	weights_yn	Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials
10.1016/j.clinthera.2015.09.013	results	1	NA	covariates_yn	Yes
10.1016/j.clinthera.2015.09.013	results	1	NA	covariates_n	3
10.1016/j.clinthera.2015.09.013	results	1	NA	covariates_names	Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Past treatments for the disease of interest
10.1016/j.clinthera.2015.09.013	results	1	NA	contrast_effect_direction	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	contrast_effect_unadjusted_value	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	contrast_effect_unadjusted_pvalci	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	contrast_effect_adjusted_value	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	contrast_effect_adjusted_pvalci	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	adjustment_geographical	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	ss_total_ipd	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	ss_adjusted_total_ipd	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	ss_total_nonipd	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	ss_anchor_nonipd	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	ss_anchor_ipd	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	ss_adjusted_anchor_ipd	NA
10.1016/j.clinthera.2015.09.013	results	1	NA	effect_cutoff	NA
10.1016/j.clinthera.2015.09.013	study_information	NA	1	ipd_yn	Yes
10.1016/j.clinthera.2015.09.013	study_information	NA	1	ct_yn	Yes
10.1016/j.clinthera.2015.09.013	study_information	NA	1	nct	NCT00410124
10.1016/j.clinthera.2015.09.013	study_information	NA	1	country_study	international
10.1016/j.clinthera.2015.09.013	study_information	NA	1	ct_phase	3
10.1016/j.clinthera.2015.09.013	study_information	NA	1	ct_arms	2 or more
10.1016/j.clinthera.2015.09.013	study_information	NA	2	ipd_yn	No
10.1016/j.clinthera.2015.09.013	study_information	NA	2	ct_yn	Yes
10.1016/j.clinthera.2015.09.013	study_information	NA	2	nct	NCT00678392
10.1016/j.clinthera.2015.09.013	study_information	NA	2	country_study	international
10.1016/j.clinthera.2015.09.013	study_information	NA	2	ct_phase	3
10.1016/j.clinthera.2015.09.013	study_information	NA	2	ct_arms	2 or more
10.1016/j.clinthera.2015.12.017	general_information	NA	NA	condition_name	chronic hepatitis c coinfected with hiv
10.1016/j.clinthera.2015.12.017	general_information	NA	NA	country_first_author	usa
10.1016/j.clinthera.2015.12.017	general_information	NA	NA	country_last_author	usa
10.1016/j.clinthera.2015.12.017	general_information	NA	NA	positions	Pharmaceutical Industry, Private Data Analysis Company
10.1016/j.clinthera.2015.12.017	general_information	NA	NA	methodologist_yn	Yes
10.1016/j.clinthera.2015.12.017	general_information	NA	NA	funding_source	Pharmaceutical Industry
10.1016/j.clinthera.2015.12.017	general_information	NA	NA	pharmaceutical_ties_yn	Yes
10.1016/j.clinthera.2015.12.017	general_information	NA	NA	systematic_review_yn	Yes
10.1016/j.clinthera.2015.12.017	methodology	1	NA	outcome_name	sustained virologic response at week 12 post-treatment
10.1016/j.clinthera.2015.12.017	methodology	1	NA	outcome_short_name	SVR rate
10.1016/j.clinthera.2015.12.017	methodology	1	NA	outcome_variable_type	Binary (eg rates)
10.1016/j.clinthera.2015.12.017	methodology	1	NA	treatment_name_ipd	daclatasvir + sofosbuvir
10.1016/j.clinthera.2015.12.017	methodology	1	NA	studies_number_ipd	1
10.1016/j.clinthera.2015.12.017	methodology	1	NA	treatment_name_nonipd	sofosbuvir + ribavirin
10.1016/j.clinthera.2015.12.017	methodology	1	NA	studies_number_nonipd	2;3
10.1016/j.clinthera.2015.12.017	methodology	1	NA	paic_type	MAIC
10.1016/j.clinthera.2015.12.017	methodology	1	NA	anchored_yn	No
10.1016/j.clinthera.2015.12.017	methodology	1	NA	paic_form	Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)
10.1016/j.clinthera.2015.12.017	methodology	1	NA	primary_outcome_yn	Yes
10.1016/j.clinthera.2015.12.017	methodology	1	NA	variables_selection_justification	Nothing mentioned, not reported
10.1016/j.clinthera.2015.12.017	methodology	1	NA	pf_yn	No discussion (in the main text) of the status of prognostic factors of the variables
10.1016/j.clinthera.2015.12.017	methodology	1	NA	tem_yn	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1016/j.clinthera.2015.12.017	methodology	1	NA	adjustment_model_details_yn	No
10.1016/j.clinthera.2015.12.017	methodology	1	NA	scale_choice_yn	No
10.1016/j.clinthera.2015.12.017	results	1	NA	contrast_effect_type	Rate difference
10.1016/j.clinthera.2015.12.017	results	1	NA	direction_benefit	superior
10.1016/j.clinthera.2015.12.017	results	1	NA	ss_ttt_nonipd	455
10.1016/j.clinthera.2015.12.017	results	1	NA	ss_ttt_ipd	91
10.1016/j.clinthera.2015.12.017	results	1	NA	ss_adjusted_ttt_ipd	NA
10.1016/j.clinthera.2015.12.017	results	1	NA	weights_yn	Not mentioned
10.1016/j.clinthera.2015.12.017	results	1	NA	covariates_yn	Yes
10.1016/j.clinthera.2015.12.017	results	1	NA	covariates_n	11
10.1016/j.clinthera.2015.12.017	results	1	NA	covariates_names	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest, Other(s)
10.1016/j.clinthera.2015.12.017	results	1	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1016/j.clinthera.2015.12.017	results	1	NA	contrast_effect_unadjusted_value	0.12
10.1016/j.clinthera.2015.12.017	results	1	NA	contrast_effect_unadjusted_pvalci	0.002
10.1016/j.clinthera.2015.12.017	results	1	NA	contrast_effect_adjusted_value	0.15
10.1016/j.clinthera.2015.12.017	results	1	NA	contrast_effect_adjusted_pvalci	<0.001
10.1016/j.clinthera.2015.12.017	results	1	NA	adjustment_geographical	No
10.1016/j.clinthera.2015.12.017	results	1	NA	ss_total_ipd	NA
10.1016/j.clinthera.2015.12.017	results	1	NA	ss_adjusted_total_ipd	NA
10.1016/j.clinthera.2015.12.017	results	1	NA	ss_total_nonipd	NA
10.1016/j.clinthera.2015.12.017	results	1	NA	ss_anchor_nonipd	NA
10.1016/j.clinthera.2015.12.017	results	1	NA	ss_anchor_ipd	NA
10.1016/j.clinthera.2015.12.017	results	1	NA	ss_adjusted_anchor_ipd	NA
10.1016/j.clinthera.2015.12.017	results	1	NA	effect_cutoff	0
10.1016/j.clinthera.2015.12.017	results	1	NA	unadjusted_pval	0.002
10.1016/j.clinthera.2015.12.017	results	1	NA	unadjusted_num_pval	0.002
10.1016/j.clinthera.2015.12.017	results	1	NA	unadjusted_significant	TRUE
10.1016/j.clinthera.2015.12.017	results	1	NA	adjusted_pval	<0.001
10.1016/j.clinthera.2015.12.017	results	1	NA	adjusted_significant	TRUE
10.1016/j.clinthera.2015.12.017	study_information	NA	1	ipd_yn	Yes
10.1016/j.clinthera.2015.12.017	study_information	NA	1	ct_yn	Yes
10.1016/j.clinthera.2015.12.017	study_information	NA	1	nct	NCT02032888
10.1016/j.clinthera.2015.12.017	study_information	NA	1	country_study	usa
10.1016/j.clinthera.2015.12.017	study_information	NA	1	ct_phase	3
10.1016/j.clinthera.2015.12.017	study_information	NA	1	ct_arms	1
10.1016/j.clinthera.2015.12.017	study_information	NA	2	ipd_yn	No
10.1016/j.clinthera.2015.12.017	study_information	NA	2	ct_yn	Yes
10.1016/j.clinthera.2015.12.017	study_information	NA	2	nct	NCT01667731
10.1016/j.clinthera.2015.12.017	study_information	NA	2	country_study	international
10.1016/j.clinthera.2015.12.017	study_information	NA	2	ct_phase	3
10.1016/j.clinthera.2015.12.017	study_information	NA	2	ct_arms	1
10.1016/j.clinthera.2015.12.017	study_information	NA	3	ipd_yn	No
10.1016/j.clinthera.2015.12.017	study_information	NA	3	ct_yn	Yes
10.1016/j.clinthera.2015.12.017	study_information	NA	3	nct	NCT01783678
10.1016/j.clinthera.2015.12.017	study_information	NA	3	country_study	international
10.1016/j.clinthera.2015.12.017	study_information	NA	3	ct_phase	3
10.1016/j.clinthera.2015.12.017	study_information	NA	3	ct_arms	1
10.1016/j.clinthera.2017.08.010	general_information	NA	NA	condition_name	relapsed-refractory multiple myeloma
10.1016/j.clinthera.2017.08.010	general_information	NA	NA	country_first_author	usa
10.1016/j.clinthera.2017.08.010	general_information	NA	NA	country_last_author	usa
10.1016/j.clinthera.2017.08.010	general_information	NA	NA	positions	Academic, Pharmaceutical Industry, Private Data Analysis Company
10.1016/j.clinthera.2017.08.010	general_information	NA	NA	methodologist_yn	Yes
10.1016/j.clinthera.2017.08.010	general_information	NA	NA	funding_source	Pharmaceutical Industry
10.1016/j.clinthera.2017.08.010	general_information	NA	NA	pharmaceutical_ties_yn	Yes
10.1016/j.clinthera.2017.08.010	general_information	NA	NA	systematic_review_yn	No
10.1016/j.clinthera.2017.08.010	methodology	1	NA	outcome_name	progression-free survival
10.1016/j.clinthera.2017.08.010	methodology	1	NA	outcome_short_name	Progression-free Survival
10.1016/j.clinthera.2017.08.010	methodology	1	NA	outcome_variable_type	Time-to-event
10.1016/j.clinthera.2017.08.010	methodology	1	NA	treatment_name_ipd	pomalidomide + dexamethasone
10.1016/j.clinthera.2017.08.010	methodology	1	NA	studies_number_ipd	1
10.1016/j.clinthera.2017.08.010	methodology	1	NA	treatment_name_nonipd	daratumumab
10.1016/j.clinthera.2017.08.010	methodology	1	NA	studies_number_nonipd	2
10.1016/j.clinthera.2017.08.010	methodology	1	NA	paic_type	MAIC
10.1016/j.clinthera.2017.08.010	methodology	1	NA	anchored_yn	No
10.1016/j.clinthera.2017.08.010	methodology	1	NA	paic_form	Simple (ie treatments effects extracted from two studies)
10.1016/j.clinthera.2017.08.010	methodology	1	NA	primary_outcome_yn	Yes
10.1016/j.clinthera.2017.08.010	methodology	1	NA	variables_selection_justification	Status of prognostic factor/treatment effect modified assessed in the IPD dataset
10.1016/j.clinthera.2017.08.010	methodology	1	NA	pf_yn	No discussion (in the main text) of the status of prognostic factors of the variables
10.1016/j.clinthera.2017.08.010	methodology	1	NA	tem_yn	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1016/j.clinthera.2017.08.010	methodology	1	NA	adjustment_model_details_yn	No
10.1016/j.clinthera.2017.08.010	methodology	1	NA	scale_choice_yn	No
10.1016/j.clinthera.2017.08.010	methodology	2	NA	outcome_name	progression-free survival
10.1016/j.clinthera.2017.08.010	methodology	2	NA	outcome_short_name	Progression-free Survival
10.1016/j.clinthera.2017.08.010	methodology	2	NA	outcome_variable_type	Time-to-event
10.1016/j.clinthera.2017.08.010	methodology	2	NA	treatment_name_ipd	pomalidomide + dexamethasone
10.1016/j.clinthera.2017.08.010	methodology	2	NA	studies_number_ipd	1
10.1016/j.clinthera.2017.08.010	methodology	2	NA	treatment_name_nonipd	carfilzomib
10.1016/j.clinthera.2017.08.010	methodology	2	NA	studies_number_nonipd	3
10.1016/j.clinthera.2017.08.010	methodology	2	NA	paic_type	MAIC
10.1016/j.clinthera.2017.08.010	methodology	2	NA	anchored_yn	No
10.1016/j.clinthera.2017.08.010	methodology	2	NA	paic_form	Simple (ie treatments effects extracted from two studies)
10.1016/j.clinthera.2017.08.010	methodology	2	NA	primary_outcome_yn	Yes
10.1016/j.clinthera.2017.08.010	methodology	2	NA	variables_selection_justification	Status of prognostic factor/treatment effect modified assessed in the IPD dataset
10.1016/j.clinthera.2017.08.010	methodology	2	NA	pf_yn	No discussion (in the main text) of the status of prognostic factors of the variables
10.1016/j.clinthera.2017.08.010	methodology	2	NA	tem_yn	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1016/j.clinthera.2017.08.010	methodology	2	NA	adjustment_model_details_yn	No
10.1016/j.clinthera.2017.08.010	methodology	2	NA	scale_choice_yn	No
10.1016/j.clinthera.2017.08.010	results	1	NA	contrast_effect_type	HR
10.1016/j.clinthera.2017.08.010	results	1	NA	direction_benefit	inferior
10.1016/j.clinthera.2017.08.010	results	1	NA	ss_ttt_nonipd	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	ss_ttt_ipd	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	ss_adjusted_ttt_ipd	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	weights_yn	Not mentioned
10.1016/j.clinthera.2017.08.010	results	1	NA	covariates_yn	Yes
10.1016/j.clinthera.2017.08.010	results	1	NA	covariates_n	8
10.1016/j.clinthera.2017.08.010	results	1	NA	covariates_names	Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.1016/j.clinthera.2017.08.010	results	1	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1016/j.clinthera.2017.08.010	results	1	NA	contrast_effect_unadjusted_value	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	contrast_effect_unadjusted_pvalci	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	contrast_effect_adjusted_value	0.945
10.1016/j.clinthera.2017.08.010	results	1	NA	contrast_effect_adjusted_pvalci	0.749
10.1016/j.clinthera.2017.08.010	results	1	NA	adjustment_geographical	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	ss_total_ipd	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	ss_adjusted_total_ipd	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	ss_total_nonipd	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	ss_anchor_nonipd	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	ss_anchor_ipd	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	ss_adjusted_anchor_ipd	NA
10.1016/j.clinthera.2017.08.010	results	1	NA	effect_cutoff	1
10.1016/j.clinthera.2017.08.010	results	1	NA	adjusted_pval	0.749
10.1016/j.clinthera.2017.08.010	results	1	NA	adjusted_num_pval	0.749
10.1016/j.clinthera.2017.08.010	results	1	NA	adjusted_significant	FALSE
10.1016/j.clinthera.2017.08.010	results	2	NA	contrast_effect_type	HR
10.1016/j.clinthera.2017.08.010	results	2	NA	direction_benefit	inferior
10.1016/j.clinthera.2017.08.010	results	2	NA	ss_ttt_nonipd	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	ss_ttt_ipd	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	ss_adjusted_ttt_ipd	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	weights_yn	Not mentioned
10.1016/j.clinthera.2017.08.010	results	2	NA	covariates_yn	Yes
10.1016/j.clinthera.2017.08.010	results	2	NA	covariates_n	8
10.1016/j.clinthera.2017.08.010	results	2	NA	covariates_names	Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.1016/j.clinthera.2017.08.010	results	2	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1016/j.clinthera.2017.08.010	results	2	NA	contrast_effect_unadjusted_value	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	contrast_effect_unadjusted_pvalci	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	contrast_effect_adjusted_value	0.833
10.1016/j.clinthera.2017.08.010	results	2	NA	contrast_effect_adjusted_pvalci	0.238
10.1016/j.clinthera.2017.08.010	results	2	NA	adjustment_geographical	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	ss_total_ipd	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	ss_adjusted_total_ipd	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	ss_total_nonipd	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	ss_anchor_nonipd	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	ss_anchor_ipd	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	ss_adjusted_anchor_ipd	NA
10.1016/j.clinthera.2017.08.010	results	2	NA	effect_cutoff	1
10.1016/j.clinthera.2017.08.010	results	2	NA	adjusted_pval	0.238
10.1016/j.clinthera.2017.08.010	results	2	NA	adjusted_num_pval	0.238
10.1016/j.clinthera.2017.08.010	results	2	NA	adjusted_significant	FALSE
10.1016/j.clinthera.2017.08.010	study_information	NA	1	ipd_yn	Yes
10.1016/j.clinthera.2017.08.010	study_information	NA	1	ct_yn	Yes
10.1016/j.clinthera.2017.08.010	study_information	NA	1	nct	NCT00833833
10.1016/j.clinthera.2017.08.010	study_information	NA	1	country_study	international
10.1016/j.clinthera.2017.08.010	study_information	NA	1	ct_phase	1, 2
10.1016/j.clinthera.2017.08.010	study_information	NA	1	ct_arms	2 or more
10.1016/j.clinthera.2017.08.010	study_information	NA	2	ipd_yn	No
10.1016/j.clinthera.2017.08.010	study_information	NA	2	ct_yn	Yes
10.1016/j.clinthera.2017.08.010	study_information	NA	2	nct	NCT01985126
10.1016/j.clinthera.2017.08.010	study_information	NA	2	country_study	international
10.1016/j.clinthera.2017.08.010	study_information	NA	2	ct_phase	2
10.1016/j.clinthera.2017.08.010	study_information	NA	2	ct_arms	1
10.1016/j.clinthera.2017.08.010	study_information	NA	3	ipd_yn	No
10.1016/j.clinthera.2017.08.010	study_information	NA	3	ct_yn	Yes
10.1016/j.clinthera.2017.08.010	study_information	NA	3	nct	NCT00511238
10.1016/j.clinthera.2017.08.010	study_information	NA	3	country_study	international
10.1016/j.clinthera.2017.08.010	study_information	NA	3	ct_phase	2
10.1016/j.clinthera.2017.08.010	study_information	NA	3	ct_arms	1
10.1016/j.clinthera.2019.09.012	general_information	NA	NA	condition_name	relapsed/refractory mantle cell lymphoma
10.1016/j.clinthera.2019.09.012	general_information	NA	NA	country_first_author	usa
10.1016/j.clinthera.2019.09.012	general_information	NA	NA	country_last_author	usa
10.1016/j.clinthera.2019.09.012	general_information	NA	NA	positions	Pharmaceutical Industry, Private Data Analysis Company
10.1016/j.clinthera.2019.09.012	general_information	NA	NA	methodologist_yn	Yes
10.1016/j.clinthera.2019.09.012	general_information	NA	NA	funding_source	Pharmaceutical Industry
10.1016/j.clinthera.2019.09.012	general_information	NA	NA	pharmaceutical_ties_yn	Yes
10.1016/j.clinthera.2019.09.012	general_information	NA	NA	systematic_review_yn	Yes
10.1016/j.clinthera.2019.09.012	methodology	1	NA	outcome_name	overall response rate
10.1016/j.clinthera.2019.09.012	methodology	1	NA	outcome_short_name	Overall Response Rate
10.1016/j.clinthera.2019.09.012	methodology	1	NA	outcome_variable_type	Binary (eg rates)
10.1016/j.clinthera.2019.09.012	methodology	1	NA	treatment_name_ipd	acalabrutinib
10.1016/j.clinthera.2019.09.012	methodology	1	NA	studies_number_ipd	1
10.1016/j.clinthera.2019.09.012	methodology	1	NA	treatment_name_nonipd	ibrutinib
10.1016/j.clinthera.2019.09.012	methodology	1	NA	studies_number_nonipd	2;3;4
